1,1
10,2
100,2
1000,3
101,4
102,5
103,6
104,7
105,8
106,9
107,10
108,11
109,12
11,13
110,14
111,15
112,16
113,5
114,17
115,12
116,18
117,19
118,20
119,21
12,22
120,23
121,24
122,25
123,26
124,27
125,28
126,29
127,30
128,31
129,32
13,33
130,34
131,35
132,36
133,37
134,38
135,39
136,40
137,41
138,42
139,43
14,44
140,45
141,46
142,47
143,48
144,49
145,50
146,51
147,21
148,52
149,3
15,26
150,53
151,54
152,55
153,56
154,57
155,58
156,59
157,60
158,61
159,62
16,63
160,64
161,61
162,65
163,66
164,67
165,68
166,69
167,70
168,71
169,72
17,73
170,74
171,75
172,76
173,77
174,78
175,79
176,80
177,81
178,82
179,83
18,84
180,85
181,86
182,87
183,88
184,15
185,89
186,90
187,91
188,92
189,93
19,94
190,95
191,96
192,97
193,98
194,99
195,100
196,101
197,102
198,103
199,104
2,105
20,106
200,107
201,108
202,52
203,109
204,110
205,111
206,112
207,113
208,114
209,115
21,116
210,117
211,118
212,119
213,120
214,121
215,122
216,123
217,124
218,108
219,125
22,126
220,127
221,128
222,129
223,130
224,131
225,132
226,133
227,63
228,10
229,134
23,135
230,130
231,136
232,80
233,137
234,138
235,139
236,140
237,141
238,108
239,83
24,142
240,143
241,144
242,145
243,146
244,147
245,148
246,149
247,150
248,148
249,151
25,71
250,152
251,153
252,154
253,155
254,141
255,156
256,157
257,158
258,159
259,114
26,160
260,161
261,162
262,163
263,164
264,165
265,117
266,166
267,167
268,168
269,130
27,169
270,2
271,170
272,171
273,172
274,173
275,174
276,175
277,176
278,177
279,178
28,179
280,88
281,180
282,181
283,182
284,183
285,184
286,12
287,185
288,186
289,57
29,187
290,130
291,56
292,188
293,189
294,190
295,191
296,192
297,193
298,194
299,195
3,196
30,197
300,198
301,199
302,200
303,201
304,202
305,203
306,204
307,205
308,206
309,207
31,208
310,148
311,209
312,210
313,211
314,208
315,212
316,199
317,167
318,213
319,214
32,215
320,216
321,151
322,213
323,39
324,217
325,218
326,219
327,220
328,176
329,221
33,52
330,222
331,223
332,135
333,200
334,224
335,225
336,226
337,227
338,228
339,229
34,230
340,231
341,232
342,231
343,71
344,233
345,234
346,46
347,200
348,235
349,114
35,236
350,237
351,238
352,239
353,240
354,88
355,241
356,242
357,243
358,244
359,245
36,246
360,110
361,247
362,248
363,249
364,250
365,251
366,252
367,253
368,254
369,148
37,26
370,255
371,256
372,257
373,258
374,259
375,28
376,260
377,261
378,3
379,262
38,263
380,264
381,265
382,266
383,267
384,268
385,165
386,269
387,52
388,270
389,271
39,272
390,273
391,88
392,274
393,241
394,275
395,276
396,277
397,278
398,279
399,280
4,281
40,282
400,283
401,208
402,284
403,285
404,286
405,5
406,287
407,288
408,289
409,290
41,283
410,291
411,292
412,293
413,148
414,294
415,295
416,296
417,297
418,298
419,299
42,300
420,7
421,205
422,167
423,301
424,302
425,303
426,65
427,304
428,305
429,167
43,167
430,66
431,283
432,33
433,306
434,241
435,231
436,307
437,308
438,309
439,310
44,311
440,312
441,97
442,130
443,313
444,167
445,314
446,315
447,316
448,317
449,318
45,319
450,320
451,321
452,322
453,323
454,324
455,187
456,325
457,326
458,327
459,153
46,328
460,329
461,330
462,331
463,39
464,332
465,333
466,136
467,137
468,104
469,334
47,130
470,335
471,126
472,336
473,337
474,338
475,339
476,340
477,341
478,342
479,38
48,151
480,343
481,344
482,345
483,346
484,347
485,176
486,315
487,301
488,348
489,56
49,349
490,350
491,351
492,352
493,353
494,354
495,355
496,183
497,284
498,356
499,280
5,284
50,148
500,357
501,358
502,359
503,360
504,361
505,362
506,140
507,363
508,364
509,365
51,366
510,367
511,368
512,369
513,370
514,371
515,351
516,52
517,372
518,373
519,374
52,375
520,376
521,377
522,378
523,233
524,379
525,380
526,381
