1,1
10,2
100,3
1000,4
101,5
102,6
103,7
104,8
105,9
106,10
107,11
108,12
109,13
11,14
110,15
111,16
112,7
113,17
114,18
115,2
116,19
117,20
118,18
119,9
12,21
120,22
121,23
122,24
123,25
124,18
125,26
126,27
127,28
128,22
129,29
13,30
130,31
131,32
132,33
133,34
134,35
135,36
136,4
137,37
138,38
139,39
14,40
140,9
141,4
142,31
143,41
144,2
145,42
146,43
147,42
148,13
149,44
15,45
150,4
151,9
152,46
153,13
154,30
155,47
156,48
157,41
158,49
159,50
16,51
160,52
161,53
162,54
163,55
164,41
165,56
166,57
167,58
168,6
169,47
17,22
170,42
171,59
172,60
173,24
174,61
175,2
176,62
177,63
178,9
179,64
18,65
180,66
181,67
182,68
183,47
184,69
185,70
186,18
187,47
188,22
189,18
19,13
190,22
191,24
192,13
193,71
194,40
195,72
196,73
197,74
198,18
199,22
2,24
20,4
200,13
201,75
202,4
203,76
204,77
205,47
206,78
207,79
208,80
209,81
21,82
210,27
211,83
212,40
213,84
214,22
215,85
216,86
217,18
218,87
219,13
22,88
220,9
221,4
222,42
223,4
224,79
225,18
226,89
227,60
228,90
229,24
23,91
230,13
231,43
232,18
233,92
234,43
235,13
236,93
237,60
238,94
239,50
24,22
240,95
241,18
242,2
243,96
244,9
245,9
246,97
247,19
248,40
249,40
25,98
250,99
251,13
252,48
253,96
254,100
255,13
256,101
257,48
258,102
259,24
26,24
260,103
261,24
262,22
263,104
264,105
265,106
266,107
267,2
268,108
269,43
27,96
270,11
271,109
272,110
273,96
274,111
275,48
276,112
277,13
278,113
279,114
28,115
280,42
281,72
282,71
283,48
284,40
285,65
286,49
287,49
288,116
289,117
29,41
290,118
291,43
292,102
293,108
294,40
295,79
296,47
297,52
298,119
299,120
3,18
30,49
300,121
301,122
302,123
303,124
304,125
305,126
306,48
307,47
308,127
309,40
31,128
310,129
311,130
312,22
313,4
314,40
315,41
316,2
317,41
318,31
319,131
32,5
320,41
321,13
322,9
323,132
324,22
325,22
326,96
327,4
328,18
329,133
33,113
330,102
331,9
332,112
333,41
334,4
335,134
336,4
337,2
338,72
339,135
34,4
340,130
341,136
342,137
343,60
344,138
345,139
346,24
347,140
348,141
349,24
35,9
350,142
351,22
352,79
353,60
354,22
355,143
356,19
357,144
358,100
359,145
36,146
360,147
361,40
362,148
363,31
364,79
365,13
366,47
367,149
368,150
369,151
37,139
370,113
371,41
372,2
373,7
374,6
375,152
376,13
377,4
378,101
379,153
38,78
380,60
381,154
382,4
383,79
384,155
385,156
386,30
387,6
388,22
389,79
39,157
390,42
391,79
392,158
393,96
394,48
395,159
396,22
397,13
398,48
399,13
4,79
40,4
400,48
401,133
402,41
403,160
404,79
405,4
406,60
407,31
408,161
409,40
41,162
410,121
411,22
412,163
413,164
414,47
415,43
416,144
417,60
418,165
419,13
42,13
420,48
421,166
422,167
423,40
424,168
425,169
426,170
427,7
428,22
429,145
43,96
430,13
431,47
432,171
433,4
434,172
435,19
436,9
437,49
438,42
439,173
44,4
440,49
441,174
442,2
443,28
444,2
445,4
446,175
447,13
448,176
449,31
45,80
450,60
451,129
452,177
453,18
454,178
455,129
456,179
457,96
458,6
459,180
46,102
460,2
461,181
462,60
463,30
464,31
465,179
466,13
467,4
468,71
469,182
47,49
470,183
471,60
472,184
473,185
474,24
475,42
476,22
477,7
478,9
479,41
48,155
480,48
481,92
482,48
483,186
484,48
485,187
486,146
487,79
488,13
489,102
49,188
490,189
491,190
492,191
493,18
494,192
495,193
496,194
497,195
498,79
499,129
5,4
50,70
500,196
501,197
502,37
503,113
504,198
505,96
506,49
507,31
508,199
509,200
51,7
510,201
511,202
512,202
513,203
514,148
515,78
516,204
517,9
518,205
519,18
52,9
520,70
521,18
522,206
523,207
524,2
525,24
526,9
